group,obsC,PVals
burrowers,0.20046362514705204,0.07920792079207921
burrowers,1.1821176156743964,0.009900990099009901
burrowers,0.09345575808469596,0.0891089108910891
burrowers,0.0028998473793861268,0.13861386138613863
