Species,Habit,Diet,Origin,Lineage,JL_log10_res,HLRA_log10_res,HLV_log10_res,HWLSL_log10_res,HWFSL_log10_res,HW_log10_res,HHP_log10_res,HH_log10_res,ES_log10_res,EN_log10_res,ED_log10_res,NL_log10_res,EL_log10_res,NN_log10_res,EE_log10_res,BWH_log10_res,BWM_log10_res,BWV_log10_res,MBVL_log10_res,TL_log10_res,DSR_res,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
Aspidura_brachyorrhos,Burrowing,annelids,Asian,Asian III,-0.05238559158091776,-0.06436989765789167,-0.01665825095194834,-0.0712889272775094,-0.27136179089704426,-0.08169833403321065,-0.007614749012007987,-0.02900974578493081,-0.01891799464415614,0.11155225883895827,-0.25400463606478607,-0.25415008914380643,-0.12043788051369043,-0.2175271154375118,-0.07464192777701702,0.03344150776332822,-0.008498613230518018,0.023502203070201122,-0.015698898637629834,-0.2491956563915058,-0.2809602117161216,-3.4639131722699186,-4.58212227556016,0.6398160680247789,1.0943826909283174,0.23838051269765442,0.11957212710694544,0.04164295740082913,-0.40606391387220064,-0.42096324089777226,0.04429300180829754,0.3085289758787939,0.06475077142546135,0.31026552567309146,0.4302403771244307,-0.01613500351266508
Aspidura_ceylonensis,Burrowing,annelids,Asian,Asian III,-0.13526991821487155,-0.10674415003728821,-0.07387708495890291,-0.13864781531934095,-0.2768242947300813,-0.15445868418520267,-0.09705180313953338,-0.1281844183410813,-0.07213661118673179,0.01404870949196903,-0.2291609918840103,-0.27941290673510416,-0.1515687869532719,-0.20675916959026353,-0.12227065072126761,-0.07603939779016294,-0.13693791742745548,-0.03821395339113464,-0.10515678858711072,-0.12234071433472508,-0.8236252781171101,-6.549918498592378,-3.147664367998434,0.82372509049944,0.41064434914402725,0.1611152700106539,0.11045441350464995,-0.014675236349484422,-0.15379688119161883,-0.28707086997236264,0.36212734479208375,0.08240652259709536,-0.1521137588557493,0.4298583089783146,-0.15559164950356683,-0.11359551217032854
Aspidura_copei,Burrowing,unknown,Asian,Asian III,0.04838036664297973,0.0743380981931771,0.0438127123822896,0.01779338873962727,-0.25100741559411227,0.009238216618538969,0.04196752375764881,0.08615597281513318,0.0654765180895059,0.20626053346430623,-0.15297888607607973,-0.22346398594706052,-0.11991153074841238,-0.38924083553030464,-0.04701470676323197,0.08991526739536936,0.0629920978943825,0.058253540183200586,0.017602747876029744,-0.14107806404787937,-1.0581283234635157,0.2220036947624043,-6.911733842051403,1.0982950299299608,0.44251400036134064,0.40088067011978173,-0.23059920844849502,0.4717680964945519,-0.2813345550532211,-0.4754556214358925,-1.4425255320253876,-0.5760015853560861,0.1842072787164278,-0.20084003598595015,-0.10798614953496555,0.08189098100937758
Aspidura_drummondhayi,Burrowing,annelids,Asian,Asian III,0.028136421157509757,0.03422640168538853,0.009172277618402697,0.01902302550289496,-0.41391377223574344,0.024548947634448634,0.05511806522809104,0.08148438612055894,0.07554930308278476,0.17587160713859554,-0.17703118609488178,-0.3066184139526628,-0.11359751939609347,-0.36592786747296874,-0.1293725116771407,0.12426016511865892,0.12352732973210437,0.14401728991460494,0.03397008044088057,-0.23943180021855598,-1.3475759634728277,-1.0913169869172945,-7.900098342436495,1.3798072827380776,0.717947941825793,-0.18108952195415295,-0.08874326896769331,0.5307134045856242,0.15000254512545097,1.1714351708177948,-0.46137532034819173,-0.2424878570129625,-0.130284724181698,0.14791470805523876,-0.125381537419063,0.07308218786805254
Aspidura_guentheri,Burrowing,annelids,Asian,Asian III,0.0024098186875687612,0.034819789374435445,0.028127901646746247,0.047811698768145706,-0.3081314408788883,0.05783415743047818,0.09933190475276447,0.09377552986925479,0.026328312924728186,0.1418843753254843,-0.1762186611114779,-0.1497011068314556,-0.04225445434466172,-0.2923636888998,-0.07123611332930094,0.15424149275734986,0.11349903740829195,0.1593153698784513,0.049799755832782455,-0.13633966806550404,1.9534583118684348,0.22169530818462663,-6.237184401450984,-0.04760386016612471,0.26930011961197386,-0.631672313485808,0.09711175911972045,-0.2634904180766525,-0.010013567531546363,0.4151794154810922,-0.012443184998481793,0.12780111495347604,0.1630720745327658,0.07546105586723562,-0.09559104418430324,0.16384550585168106
Aspidura_trachyprocta,Burrowing,annelids,Asian,Asian III,-0.05188684493163066,-0.03985496368549341,-0.017225576617464135,-0.06053330116992103,-0.35428531942548885,-0.064453108825262,0.012075039720396134,-0.009157627226613702,-0.03426156348007819,0.10512579369732977,-0.2069937080750868,-0.3166169001789254,-0.1297939292839227,-0.31478814462007987,-0.10896023603202484,0.06265372803243126,0.03980483767260435,0.0411172546958598,0.015321144587280887,-0.43969083824942023,-2.549824945516008,-3.755528183994655,-5.891131044388499,1.069696357901771,0.4673423080563929,-0.5963814099047136,-0.019251033530810355,0.17250032829188977,-0.2633896083253998,-0.14743884637582627,0.019284373710215963,0.20709255557028183,0.06011416641760697,0.2312164433907923,0.07626424673252194,0.018289982691660205
Atretium_schistosum_2,Aquatic,aquatic generalist,Asian,Asian I,0.003248193341044395,0.02340544036834963,0.024307919979021125,0.02629148086884982,0.011780108667110099,0.027988564011175287,0.009308473141792608,0.030675543746478098,-0.039508720157681254,-0.035997008562410907,0.003373122239899555,0.060776303941862175,0.007553712047496279,-0.07059174205037073,0.021061373942954167,0.03488392134108249,0.020406489393470353,0.06435434363143527,0.022275653489567043,0.08031342717494094,0.08813434008079254,0.8443791595646694,-0.255204379744163,-0.7987162122731989,-1.00219624900535,-0.7544360090726836,-0.22631700290074652,-0.3319195157235651,-0.41018367738610373,-0.32628569051234696,-0.20502160782025797,-0.3181125233383906,0.15881253342764204,-0.13200454853119933,-0.0404115006458576,0.05979885103853282
Blythia_reticulata,Burrowing,annelids,Asian,Asian I,-0.07396399743682315,-0.07201587793557286,-0.032344636799433175,-0.08461590200700184,-0.23645019066922854,-0.08975696076332523,-0.05068884590175533,-0.07513416525497929,-0.06262275952188061,0.025114745141331045,-0.19172948918081406,-0.30260643090099626,-0.15827656995263636,-0.09279226463405116,-0.06903707041024662,-0.011538150341586222,-0.019999895321737557,-0.0030328350847547265,-0.04537682405939321,-0.30157705003663643,-4.772216908659732,-4.463088999058332,-2.7056803073090916,0.8851961301734977,1.3072627890716304,-0.5238449753338197,-0.5003502280573195,0.47338449206844535,-0.5526179138904203,-0.19470771643239587,0.48526319697687076,0.09124586373580765,0.2387532934922873,0.25026518503828843,0.22688984940571003,0.05766034221976071
Clonophis_kirtlandii,Semiaquatic,generalist,American,North-Central American,-0.010416041675182824,-0.0053120476954728975,0.005480376617222597,0.008439130145166767,0.11988292909584329,-0.006142858877193563,0.0020520121324784577,0.015722600425848478,-0.02830056585786332,-0.03912913167091465,-0.02550244387434842,0.03841141290051275,-0.002686566774825071,0.1130919404596577,0.004541975416472411,0.06771222937658915,0.08591190386918464,0.10327763054984569,0.08341318698425354,-0.04861749348695312,0.8422354721954636,0.5694800576118834,1.400191518602812,-0.872288303460681,0.07395849280140383,-0.15663663599033523,0.17462920699481038,0.6523928126055446,-0.1593589633720606,-0.20967419284972308,0.4585290665988374,0.04684517940976505,0.38392166786134413,-0.13092733642256005,0.2008149537589706,-0.01520921624542073
Fowlea_asperrimus,Aquatic,aquatic generalist,Asian,Asian I,0.10292444825657135,0.11761235872260072,0.09933769786917812,0.13384954949930675,0.05791959284785899,0.13101088564111385,0.11148543826173253,0.14670378902601683,0.10952353513124173,0.1421236960456063,0.07399758594230244,0.15343879925194773,0.15800289565887718,0.045314695957030277,0.10029212591078125,0.14037708841541904,0.11728333208828201,0.07418464217593683,0.08324321483987794,0.13143589606230463,0.010098498658165858,6.653311769657198,-1.1234628387377859,-0.2618521118809891,0.466130392331188,0.4997548091510966,0.10335424392357305,-0.6274088985309278,-0.04978125824667423,-0.1909131060163689,0.0682748791578538,-0.12015552785714119,0.1340446585394894,0.05888854100646614,0.04488413965314511,0.023068523091680344
Fowlea_flavipunctatus,Aquatic,aquatic generalist,Asian,Asian I,0.08811880360299851,0.08647533713658169,0.06606410816121128,0.07643537838021214,0.15173331524343844,0.07930206157916105,0.10389270052282473,0.12626121294305967,0.07551823735400029,0.08090386051816185,0.09107312168715281,0.12232217468245289,0.1434188170667213,-9.801146602012411e-4,0.07346432695994956,0.1264302770153721,0.12475533321922971,0.12268402513839065,0.1391814071379003,0.14336669627333293,0.23295716707808334,5.252307816102023,-0.2930155806060812,-0.26719996833263965,-0.32027254407615324,0.17778400861361604,0.7581811433478917,0.09067774954076746,0.03572549796222502,-0.6184770803190586,-0.4438524232381673,0.08308553665778079,-0.0764928228019574,0.07118346313496324,0.08883837063891659,0.05693470487902015
Fowlea_flavipunctatus_1,Aquatic,aquatic generalist,Asian,Asian I,0.09384110529312298,0.11380814207229388,0.07647555762007462,0.08464073289454634,0.15216618194105194,0.09682068160768531,0.12469842430687003,0.15461400505237963,0.07710844683435224,0.08976533730081455,0.10740086262250637,0.12642704221196113,0.1218662522676478,-0.009075619725938762,0.07885088153873657,0.14199982789956353,0.10100182746878994,0.11755789851506188,0.14922049611842786,0.1497076345493868,0.34489281383155945,5.768979888470767,-0.577967922289667,-0.29348370811628166,-0.3318468043914,-0.0032013296630452603,0.6930525316096703,0.22551359862338916,-0.08824558270051525,-0.6082333864792654,-0.5747442673464058,0.06919034018091419,0.1894534326990009,-0.22388379242810197,-0.11205585403104165,0.18859538347653973
Fowlea_flavipunctatus_2,Aquatic,aquatic generalist,Asian,Asian I,0.10795267400050074,0.09845593131068896,0.07697029503951416,0.1263722654475772,0.16472490427086262,0.10411978116998191,0.16106182290387638,0.16319144400379462,0.07185253274019038,0.09957191649649594,0.08455703176737737,0.148478293734849,0.12597058938928235,0.0017801609553401163,0.0721784454347513,0.12781267201926186,0.15611332062105218,0.14398151852603758,0.15763551402213793,0.24922049554107975,0.5658267231503185,6.1724140752343315,-0.7115881543695936,-0.8000579998296046,-0.23103909628006103,-0.18043020358441908,0.7191805745070156,0.30502145640105727,0.17770426500321967,-0.5554346670179582,-0.47484981890064637,0.4101075937024745,0.2366132943475254,-0.31657130061514627,0.22655119216360814,-0.14898740165308832
Fowlea_melanzostus,Aquatic,aquatic generalist,Asian,Asian I,0.044260947779845315,0.05805571568404829,0.04589050267510536,0.07776587995279022,0.028181172863154302,0.07185697856815289,0.07655112522390771,0.07990445437914984,0.034211686139236364,0.06289839474008517,0.027482530604810946,0.08723810775098892,0.08936309195583238,-0.03667134234881337,0.03183108019913914,0.1041840643591544,0.0793154755201508,0.06617494129897751,0.05254105836983076,0.05581771147283975,-0.5260263559012355,3.3574991024865732,-1.0716777549476768,-0.5432033496480259,-0.33456072086352096,-0.15016647333463143,0.21542292721657857,-0.314374055241179,0.17497085745332572,-0.21905132929239404,0.004445884582071985,0.04052053132026606,0.04692661470117934,0.03234572017135654,-0.004523762387859637,-0.025341641933187255
Fowlea_piscator_2,Aquatic,aquatic generalist,Asian,Asian I,0.0482302524316979,0.07151481164167744,0.024001860250163914,0.0503993416843513,0.0023754617059254086,0.05021716550268384,0.038543189661971185,0.06556895561869795,0.04505271472829399,0.06854973837011964,0.015306334712981116,0.0757098839272169,0.046125559054124764,-0.06217391599269378,0.04952693632122955,0.05927781032541481,0.05045671376376475,0.08530988027725546,0.02129914899140658,0.10321515268890938,-0.30323111131739683,2.798822596169643,-1.1553458037891662,-0.14733943379357228,-0.12669003196009598,0.20671813440634296,0.09382422857092579,-0.5538077479972778,-0.010822087148668225,-0.1822177484500191,-0.6469814243277723,-0.2981692990207553,0.296340936546391,0.051431338133209936,-0.16504468717284412,0.012302067400066771
Fowlea_punctulatus,Aquatic,unknown,Asian,Asian I,-0.003266496137919093,0.029623605240384432,0.02316389929899105,0.04359139099088185,0.011448252611633463,0.028979002287808857,0.014718623996437745,0.0026118964249725544,0.02372236997758351,0.07005881082564618,0.005705804577507726,0.06525999509112795,0.025659760188800496,-0.0013308453325415316,0.04563854979692579,0.046156259921008386,0.056918419820252086,0.05051767239880152,0.009120362229427388,0.07448634364979594,-1.9547017325611735,1.7979664159053201,-0.47049533713574376,-0.27410018094513916,0.3618983505544304,0.42159730139696894,-0.19294635928693082,-0.700917938594665,0.19092307048339507,-0.5547774786333568,-0.015063320739764685,-0.11516485615991462,0.0749889147509386,-0.17401982418945017,-0.18471279105742855,-0.075850969534619
Fowlea_sanctijohannis,Aquatic,aquatic generalist,Asian,Asian I,0.08227339860377898,0.07925861299959538,0.06714412277835557,0.0669281094905759,0.0515116853942614,0.05989772086022386,0.039877826510870754,0.07785560473106407,0.06903591554075252,0.07926315893476116,0.06757917596649123,0.1415981990993896,0.08932637294460337,-0.019665932795074337,0.06799611135147973,0.028411539842946934,0.030516726823576156,0.048726326084760165,0.04859708849722847,0.1834631232214819,0.3099313805945431,4.171064981275636,-0.5995285564770099,-0.09740985968453555,-0.3708698603840293,0.6982463388334212,-0.09432637567974145,-0.5572325184463949,-0.21066559886359054,-0.2406716642330442,-0.47571889183249993,-0.23354346356136185,0.013904662427629822,-0.02782309021029704,0.05492362017786569,-0.07069890167497689
